Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
3,142 = 146,510301188,18,387,12.72,F
3,142 = 146,510301088,18,387,12.72,F
3,142 = 146,510301093,18,387,12.72,F
3,142 = 146,510300674,18,387,12.72,F
3,147 = 152,510300710,17,373,10.23,F
3,147 = 152,510300966,17,373,10.23,F
3,147 = 152,510301041,17,373,10.23,F
3,147 = 152,510301018,17,373,10.23,F
3,147 = 152,510300597,17,373,10.23,F
3,147 = 152,510302053,17,373,10.23,F
3,153 = 154,510300325,16,359,7.99,F
3,153 = 154,510300999,16,359,7.99,F
3,155 = 156,510300003,15,345,6.09,F
3,155 = 156,510300048,15,345,6.09,F
3,157 = 161,510300270,14,330,4.48,F
3,157 = 161,510300930,14,330,4.48,F
3,157 = 161,510300977,14,330,4.48,F
3,157 = 161,510300887,14,330,4.48,F
3,157 = 161,510301299,14,330,4.48,F
3,162 = 164,510300863,13,314,3.11,F
3,162 = 164,510300997,13,314,3.11,F
3,162 = 164,510301139,13,314,3.11,F
3,165 = 166,510300254,12,294,1.98,F
3,165 = 166,510300512,12,294,1.98,F
3,167,510300044,11,276,1.24,F
3,168,510300679,9,243,0.51,F
3,169,510300672,4,200,0.03,F
4,1,510400228,74,695,97.43,B
4,2,510400199,72,686,96.85,B
4,3,510401326,71,682,96.53,B
4,4,510400187,68,671,95.59,B
4,5,510401395,66,663,94.88,B
4,6,510400036,61,646,92.82,B-
4,7,510400534,59,639,91.78,B-
4,8,510400598,57,631,90.57,B-
4,9 = 10,510400181,56,628,89.99,B-
4,9 = 10,510401155,56,628,89.99,B-
4,11,510400742,55,625,89.43,B-
4,12 = 13,510401370,52,615,87.72,B-
4,12 = 13,510400066,52,615,87.72,B-
4,14 = 15,510400197,50,610,86.45,B-
4,14 = 15,510401302,50,610,86.45,B-
4,16,510401322,48,603,84.86,B-
4,17 = 19,510401086,46,596,83.16,C
4,17 = 19,510400192,46,596,83.16,C
4,17 = 19,510400255,46,596,83.16,C
4,20,510400408,43,584,80.04,C
4,21 = 23,510400251,42,580,78.75,C
4,21 = 23,510400097,42,580,78.75,C
4,21 = 23,510401352,42,580,78.75,C
4,24,510400692,41,575,77.31,C
4,25 = 26,510401098,40,571,75.97,C
4,25 = 26,510400380,40,571,75.97,C
4,27 = 30,510400543,38,560,72.68,C
4,27 = 30,510400023,38,560,72.68,C
4,27 = 30,510400619,38,560,72.68,C
4,27 = 30,510400626,38,560,72.68,C
4,31 = 33,510401325,36,548,68.57,C-
4,31 = 33,510400608,36,548,68.57,C-
4,31 = 33,510400502,36,548,68.57,C-
4,34 = 36,510401354,35,543,66.55,C-
4,34 = 36,510400911,35,543,66.55,C-
4,34 = 36,510401384,35,543,66.55,C-
4,37 = 46,510401391,34,536,64.24,C-
4,37 = 46,510401315,34,536,64.24,C-
4,37 = 46,510401300,34,536,64.24,C-
4,37 = 46,510400617,34,536,64.24,C-
4,37 = 46,510400553,34,536,64.24,C-
